"uid","domainID","siteID","plotID","trapID","collectDate","processingDate","identifiedDate","sampleID","individualID","specimenSource","taxonID","scientificName","taxonRank","identificationQualifier","scientificNameAuthorship","morphospeciesID","identificationReferences","identifiedBy","recordedBy","remarks","duplicateIndividualIDQF"
"73C809D05A9D4C339FA126BED75FEE54","D15","ONAQ","ONAQ_003","S","2014-09-03","2015-04-14","2015-04-14","ONAQ_003.S.20140903.cc.01","NEON.BET.D15.000072","vial of pooled individuals",,,,,,"D15.2014.MorphC",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe: Zabrini",0
"39C84AA04C2D406D890C1B96DA1F28E0","D15","ONAQ","ONAQ_012","S","2014-09-03","2015-04-17","2015-04-17","ONAQ_012.S.20140903.oc.01","NEON.BET.D15.000219","vial of pooled individuals",,,,,,"D15.2014.MorphI",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe: Carabini",0
"733298A6CF09429FA928DC017C669915","D15","ONAQ","ONAQ_012","W","2014-09-03","2015-04-17","2015-04-17","ONAQ_012.W.20140903.cc.01","NEON.BET.D15.000218","vial of pooled individuals",,,,,,"D15.2014.MorphB",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe: Lebiini",0
"13EAA890D45740978E520EE38BD4F75C","D15","ONAQ","ONAQ_012","E","2014-09-03","2015-04-17","2015-04-17","ONAQ_012.E.20140903.cc.01","NEON.BET.D15.000217","vial of pooled individuals",,,,,,"D15.2014.MorphB",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe: Lebiini",0
"C0AACFC1784448E486B445022D21D604","D15","ONAQ","ONAQ_012","N","2014-09-03","2015-04-17","2015-04-17","ONAQ_012.N.20140903.cc.02","NEON.BET.D15.000216","vial of pooled individuals",,,,,,"D15.2014.MorphC",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe: Zabrini",0
"52968336F25E43F784766B0EDC6E217D","D15","ONAQ","ONAQ_012","N","2014-09-03","2015-04-17","2015-04-17","ONAQ_012.N.20140903.cc.01","NEON.BET.D15.000215","vial of pooled individuals",,,,,,"D15.2014.MorphB",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe: Lebiini",0
"110FCA3FBE5D4B8BADCCA888AD806951","D15","ONAQ","ONAQ_010","W","2014-09-03","2015-04-14","2015-04-14","ONAQ_010.W.20140903.cc.01","NEON.BET.D15.000115","vial of pooled individuals",,,,,,"D15.2014.MorphB",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe: Lebiini",0
"081D9A9532B249988A7D408237ED67ED","D15","ONAQ","ONAQ_010","W","2014-09-03","2015-04-14","2015-04-14","ONAQ_010.W.20140903.cc.01","NEON.BET.D15.000116","vial of pooled individuals",,,,,,"D15.2014.MorphB",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe: Lebiini",0
"18DEA87145B541ED85F7D406BC3B8301","D15","ONAQ","ONAQ_010","E","2014-09-03","2015-04-14","2015-04-16","ONAQ_010.E.20140903.oc.01","NEON.BET.D15.000117","vial of pooled individuals",,,,,,"D15.2014.MorphI",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe: Carabini",0
"54C5C2B8349F41F1970E5ABFCDE8ED6A","D15","ONAQ","ONAQ_010","W","2014-09-03","2015-04-14","2015-04-14","ONAQ_010.W.20140903.cc.01","NEON.BET.D15.000110","vial of pooled individuals",,,,,,"D15.2014.MorphB",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe Lebiini",0
"DA8BDCDA277B4538A9372FF414B19BAB","D15","ONAQ","ONAQ_010","W","2014-09-03","2015-04-14","2015-04-14","ONAQ_010.W.20140903.cc.01","NEON.BET.D15.000114","vial of pooled individuals",,,,,,"D15.2014.MorphB",""American Beetles" Arnett/ Thomas 2001","z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9","/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY","Tribe: Lebiini",0
